review,tanggal komentar
01:12  P U L A U W I N  tempat kabur dari kenyataan,2025-05-28 16:14:41
Mending beli avanza bekas,2025-05-28 16:14:41
"hina bgt kayanya ya lcgc ni, kaya user mobil lain gamau nganggep dia itu mobil",2025-06-28 16:14:41
Kenapa beli mobil LCGC??  Karena parkir di rumah cuman bisa muat mobil LCGC,2025-05-28 16:14:41
Njir nyesel akuh beli lcgc 😂,2025-05-28 16:14:41
"Balik lagi, ini semua Bisnis alias Demi Cuan, Kalau dulu di 90-an Eranya Sedan Murah, di 2000-an awal era LGCG Murah, dan di era sekarang EV Murah. Tidak ada yg salah dengan itu semua, karena itu bagian dari Perubahan Era-Zaman dan STRATEGI BISNIS Penjual Mobil Pabrikan.  Yang seharusnya tidak berubah adalah PEMBELINYA, belilah sesuai KEBUTUHAN & KEADAAN,  Butuhnya untuk apa, Keadaan kita seperti apa, jangan beli mobil yg lemah tenaga disaat kita tinggal di daerah pegunungan, jangan beli mobil rendah sementara kita tinggal di daerah yg jalannya belum mulus, jangan beli mobil tinggi (tipe offroad-apalagi pakai totot totot) sementara kita berjalan di jalan yg mulus tapi sering macet, dan lain sebagainya",2025-05-28 16:14:41
Kalau mau AC nya dingin napa ga kau beli aja isuzu phanter  Napa malah beli LCGC Krna  1.Ramah lingkungan 2.bensin nya irit 3.perawatan ringan  4.harga jual kembali masih ok 5.sperpart murah Belum tentu merek lain mesin nya bisa bandel,2025-05-28 16:14:41
"Beli LCGC buat harian ke kantor bukan buat naik gunung, bensin irit seminggu cuma 100rb sebulan 300-400rb, perbandingannya gak Apple to Apple 😂  Benerin kaki-kaki gak sampe sejuta, ganti dua shock breaker baru.  Pajak murah sejutaan, temen2 yg punya non LCGC pajak, 2-3jt, saya shock  Intinya video ini gak cocok buat kaum mendang mending, kalau emang kaya ya langsung beli City Hatcback (Jazz udah gak produksi) atau Yarris baru sekalian",2025-06-28 16:14:41
"First buyer awam ""terpaksa"" beli LCGC baru drpada mobkas kelas diatasnya krna takut pedagang nakal",2025-05-28 16:14:41
"Sy first buyer,sempat mau ambil ayla x. Cuma karena temen tongkrongan ane (secara ekonomi temen lebih diatas), pada kasih saran, mending ambil non lcgc 2nd daripada baru tp lcgc. Setelah cukup lama diracuni mindset begitu,akhirnya ambil 2nd ignis. Dan memang betul, saat survey mobil 2nd antara lcgc dan non lcgc,rasanya bener2 jomplang. Gak nyesel beli ignis. Malah mungkin bs nyesel kalau kemaren ambil ayla x. Ini hanya opini pribadi saya aja.",2025-05-28 16:14:41
"Knp beli lcgc? Cobalah iseng2 searcing harga sperpart 😅, lcgc sperpart murah meriah rata2 bengkel bisa benerin, dah itu aja",2025-05-28 16:14:41
"Apa kenyamanan tidak was was dan finansial? Pikir lagi deh, itu mobil lcgc jamin pake banget habis kreditnya hancur udh itu mobil(banyak PR dan jajannya), makanya nyambung kalau jual belasnya banyak yang nggak mau beli. Mobil lcgc itu aset pabrikan biar orang yg beli, bisa beli lagi, balik ke hal di atas. Gitu aja dah mutar mutar sampe duit pembeli lcgc habis di kredit.",2025-06-28 16:14:41
kok orang2 bisa beli mobil ya? rata2 gajinya berapa si?,2025-05-28 16:14:41
"Kenapa LCGC laku ? yg pertama bensin irit, kedua perawatan nya murah dan bandel untuk orang yg ngk ngerti mobil.   Saya ngk setuju meskipun full to full tetep kalah kecuali di dataran tinggi bisa sama aja konsumsi nya. Soalnya saya pernah merasakan kedua nya, jadi faham lah ya. Memang ada plus minus sendiri tapi kalau sudah bicara ekonomi ya LCGC pilihan nya.",2025-05-28 16:14:41
LCGC.  Lu Cicil Gue Cash 😂,2025-05-28 16:14:41
Ya min setuju. Mending mobil non lcgc yang Mimin sebutkan di pertengahan video.,2025-06-28 16:14:41
"Masa bodoh dengan kekurangan mobil LCGC, yang penting irit bahan bakar mau isi bensin ron 92 tidak masalah... Aku punya toyota agya 1.2 tahun 2018 dan 2024... Ada Nissan Terrano dirumah cuma buat pajangan doang...",2025-05-28 16:14:41
HARGA LEBIH MURAH COOY MURAAAAH !!! BBM LEBIH IRIT COOY NGIRIIIIIT !!!,2025-05-28 16:14:41
"org takut beli lcgc seken karena yg beli rata rata first buyer... first buyer pasti pemula, baru belajar dan akhir nya asal bejek, kaget sama pajak, males ganti oli,  dll 😅",2025-06-28 16:14:41
06:21 P U L A U W I N kadang lebih nyambung dari circle,2025-05-28 16:14:41
"Beli ayla x elegant at 2014 harga 114jtan pajaknya 1.8jtan, beda 200rb sm yg type X AT. Jual pas KM 196rb emang mobil badak gearbox blm jedug2 2023 kmrn beli agya at cvt harga 196jtan pajaknya uda 3jt buat lcgc",2025-05-28 16:14:42
"First buyer termakan promosi dan gengsi mobil baru. Sekarang LCGC termasuk mahal, kalau dana cukup atau mepet lebih baik beli avanza, xenia, ertiga,  atau baleno.",2025-05-28 16:14:42
Lcgc tu mobil apa sih? Serius nanya Klo Honda jazz masuk lcgc ga? Krn modelnya mirip wkwk,2026-02-28 16:14:42
Etios bagus ga ya,2025-06-28 16:14:42
"200 juta beli LCGC baru, itu sih orang very very stupid, padahal di pasar mobil bekas bawa duit 200 juta bisa dapat mobil yang jauh lebih bagus dan tahun muda",2025-05-28 16:14:42
😂😂😂 hyo,2025-05-28 16:14:42
3,2025-05-28 16:14:42
LCGC : LOW COST GO CREDITS 😊,2025-05-28 16:14:42
"Gua dengan kesadaran penuh dan hasil riset-ngobrol2 dgn yang ngerti mobil, pilih Brio Satya. Kenapa? 1. budget terbatas. 2. ga ngerti mesin, ga ngerti kelistrikan. Memang sih hunting second bisa ajak inspektur, tapi biaya lagi dan repot wara wiri nyari barang, wara wiri test drive. Waktu dan tenaga gua ga banyak. Ga mau gambling beli second tapi PR banyak. 3. Kenapa ga CalSig yang beda tipis dpt 7 seater, karena ni mobil lbh banyak dipake istri. Prefer yg compact. 4. Desainnya paling cakep di kelas harga <200 (mobil baru). 5. Terbiasa bawa xenia-avanza old, jadi terbiasa minim fitur. No problem.",2025-05-28 16:14:42
Overprice,2025-05-28 16:14:42
4,2025-05-28 16:14:42
4,2025-05-28 16:14:42
4,2025-05-28 16:14:42
😊😂😅,2025-05-28 16:14:42
Kenapa beli LCGC Kalo mampu beli pesawat gak mungkin nglirik LCGC simple kan😂😂😂😂,2025-08-28 16:14:42
"lcgc laku karena dibeli buat Taksi online,  klo buat pribadi mending beli mobil second, lebih nyaman",2025-05-28 16:14:42
"Mobil mewah pajak mahal,bbm boros, seperpark mahal dan susah di cari,biaya perawatan dan klo rusak di bagian mesin biaya perbaikan hampir 60% dari harga mobil,dan harga jualnya jatuh.. tiru jepang, rata"" penduduknya make mobil lcgc, padahal mereka negara nomor 1 produksi mobil di dunia",2025-06-28 16:14:42
Tambah brpa puluh juta ambil rush / terios,2025-05-28 16:14:42
"Coba lanjut bahas, kenapa orang2 masih mau beli mobil listrik",2025-05-28 16:14:42
"Naek taxi online mobil calya , sumpaah gak enak banget suspensi nya , asal di jalan yg gak rata , gabruk gubrak Padahal penumpang nya abis plg dr rmh sakit Bukan nya pelan2🗿",2025-05-28 16:14:42
"""suzuki kl ngasih diskon gila banget""   harga aslinya ya emang segitu min.. mana ada pabrikan jual rugi.",2025-05-28 16:14:45
"Toyota saja malu, pasang logonya di mobil lcgc",2025-05-28 16:14:45
12,2025-05-28 16:14:45
"Mending Kijang Kapsul atau Avanza atau Ertiga, lebih waras.",2025-05-28 16:14:45
Untung Gw  Beli Jazz 2015 Dari Pada Brio 😂😂😂,2025-05-28 16:14:45
"Maaf min tidak sependapat😂🙏  1. Harga : Kalau beli mobil non lcgc (suzuki dkk) didiskon bisa jadi lebih murah, iya tapi dapatnya manual, kalau harga net itu dibelikan lcgc dapat matic 2. Irit :  , ""kalau luar kota tanjakan cenderung lebih boros"" ... ya kalau dibejek😂 mau xenia 1.3cc pun sama boyo juga orang ccnya mirip, kalau mau enak ya 1.5cc, tapi lebih mahal jauh dari sigra 1.2cc 3. Jual kembali susah, ya kalau jual kembali saya belum pernah jual kembali. Cuman saya yakin pasti ada yang mau mobil LCGC dengan harga bekas 80jtan daripada non LCGC tua dengan harga 80jtan🙏😂 4. Pajak : saya lagi pake agya 2016, kena PKB jatim di angka 1jt😂  Kesimpulan:  1. BBM : irit dalkot 1-15 isi 10lt bisa 150km dalkot. Tiap hari dipake harian 2. Pajak : 1jt😂, ini mobil kepake ga kepake tetep bayar pajak 3. Pertalite : LCGC masih dimaklumi beli pertalite😂 4. Sparepart : saya ganti racksteer OEM heiker si agya kena 1jt, nah ertiga bisa jadi 1,4jtan. Iya beda 30% tapi kan kalau dinominlakan gedhe, bisa dibuat bensin sebulan, saya pake si agya itu sebulan cuma 400-500rb habis bbmnya, tiap hari rute kerja, dan lanjut malemnya jalan tipis""  Saya pribadi puas pake LCGC, walaupun kaya raya keknya saya tetep beli sigra AT, 😂 biar tetep dikira miskin",2025-05-28 16:14:45
"dari pada ambil agya terbaru, jauh lebih bagusan suzuki fronx.....wkwkwkkwkw",2025-05-28 16:14:45
Menurut gw lcgc skrg bkn mobil buruk...yg ptg jgn dibandingin sama bmw seri 7 aja😂,2025-05-28 16:14:45
mending honda jazz gk 5,2025-05-28 16:14:45
"Sy punya all new kia picanto 2012,sdh 7tahun sy pakai,,apa termasuk lcgc g tuh ..tolong di ulas dong biar sy bs jawab jg nantinya...",2025-05-28 16:14:45
"Gw takut beli LCGC, dari sisi keamanan nya seram !! kalo tabrakan fatal sekali. pantes la mobil ini dijual cuma di indo doank. dikasih mobil yg kualitas ampass, pada girang banged",2025-06-28 16:14:45
Kalo mau lcgc yang gampang dijual dan terjamin laku itu brio👍,2025-05-28 16:14:45
2,2025-05-28 16:14:45
"HALAH, SALES LU MAH.",2025-05-28 16:14:45
"brio satya nyaman kok. saya ambil brio satya tipe e 120,5 jt pada 2014 lalu. setelah kepuasan pemakaian 8 tahun tanpa kerusakan berat, laku terjual 90 jt. malah skrg kepikiran pengen beli lagi utk kendaraan kedua",2025-05-28 16:14:45
"2:50 Diskon sales ga bisa jadi patokan. Ya klo dapet diskon segitu, klo ga dapet? Lagian sales LCGC kemungkinan kasih diskon juga biasanya cuma 5-15 jt. Artinya harga tetap selisih. Ga singgung juga biaya jenis bbm, dimana LCGC itu secara aturan wajib minum RON92 alias non subsidi.",2025-05-28 16:14:45
"Ini Admin mikirnya beli Mobil untuk dijual,,, Orang beli mobil untuk dipakai buat kebutuhannya masing2,, mending LCGC baru daripada Avanza bekas,, itu pengalaman orang2 yg banyak saya dengar 😁😁😁",2025-05-28 16:14:45
1,2025-05-28 16:14:45
"menurut beberapa pengalaman, mobil dengan km gondrong ga selalu banyak minus, apalagi kalau di pake perusahaan besar, karena perusahaan besar pasti perawatan rutin terjamin, kecuali bekas insiden atau daerah rawan banjir mungkin baru bisa jadi pertimbangan ✌️✌️",2025-05-28 16:14:45
"LCGC mobilnya enak2 aja Modelnya sekarang istimewa  Harga murah, Tp mobil LCGC yg di mahalin sudah gak masuk akal,",2025-05-28 16:14:45
Saya beli LCGC 2013... Buat taksol... Sekarang dah balik modal... Mobil jg masih baik2 aja...,2025-05-28 16:14:51
Saya beli brio satya E 2025 udah selangit harganya 202 jt wkwk diskon cuma 15 jt saran saya sih coba tengok ke suzuki bener banget diskon nya kalo lagi hoki bisa 60-70 jutaan.,2025-05-28 16:14:51
"Saya di kasih uang ortu budget 200 juta disuruh beli mobil buat PP kuliah, bebas mau beli apa aja yang penting dana maksimal 200juta. Saya milih Avanza Veloz 1.3 tahun 2019 daripada Brio, karena saya kadang sering pergi jalan"" bareng temen, kenyamanan sedikit lebih baik, bensin dalkot 1:14 kalo luar kota 1:17 non tol, ditanjakan masih lumayan dengan 4 penumpang 1 sopir, perawatan masih murah bagi saya, minusnya kalo PP kuliah harus cari parkiran yang lumayan karena bodynya lebih besar dari citycar",2025-05-28 16:14:51
"Kebetulan tahun lalu keluarga saya ada dana kurang lebih 175 juta, dan dana itu memang dari awal ingin dibelikan mobil. Sempat kepikiran untuk membeli mobil non LCGC tapi ada kemungkinan nyicil, tapi pada akhirnya milih LCGC karna biar beli cash dan bebas hutang saja. Mobil yang diambil adalah Toyota Agya G 2025 karena sesuai dengan kebutuhan dan lokasi rumah saya tinggal, keluarga saya butuh mobil yang compact karena jalan ke rumah kami hanya selebar 2 meteran. Sempat terpikirkan ambil brio karena dari desain saya pribadi lebih manis brio, hanya saja brio kurang dibagian perangkat keselamatan elektronik. Dan sempat terpikirkan ambil Calya, namun dengan kapasitas mesin yang sama dengan bobot yang lebih berat, saya yakin Calya bakalan lebih sulit ketika di tanjakan.  Selama pemakaian bbm nya bisa lebih dari 1:15, bensin pakai Shell Super. Kenyamanan Agya menurut saya terbilang bagus untuk kelas LCGC, apalagi ketika di pakai sendiri. Hiburan headunit basic saja, tapi sudah memenuhi semua kebutuhan. selama ini tidak ada kendala atau suatu hal yang bikin kurang nyaman yang berarti, hanya saja tidak ada pengaturan arah angin ac. untuk desain sendiri subject karna setiap orang memiliki kesukaan masing masing, untuk Agya G sendiri menurut saya sudah cukup oke, tapi memang yang versi GR Sport lebih agresif dan sporty.",2025-05-28 16:14:51
harga.. karena ibuk saya maunya mobil baru ya mau apa lagi selain beli LCGC... ayla 135 juta (setahun lalu) sangat wort it,2025-05-28 16:14:51
Ada duit 200juta...sempat kepikir beli LCGC baru. Akhirnya beli mitsubishi mirage bekas + perbaikan. Hasilnya alhamdulillah nyaman 😂,2025-06-28 16:14:51
LCGC = LOW COST GO COMBERAN,2025-05-28 16:14:51
"pernah pakai ayla selama 2 tahun. ya memang rasanya nyaman, maksudnya nyaman karena ga banyak pengeluaran. cuma rawatan rutin aja (oli, tune up, ban,dll), pajak juga murah, bensin relatif irit, lalu dijual kembali cuma turun 3 juta aja. tapi rasa berkendaranya tentu tidak nyaman 😁",2025-05-28 16:14:51
"bekas taxol, bekas first car, bekas ibu ibu ke pasar  kalo beli lcgc gacha nya keras, mending beli baru LCGC kalo emang mau beli LCGC",2025-05-28 16:14:51
Yg jelas bagi sebagian masyarakat membeli mobil yg paling utama adalah purna jualnya. Ambil contoh aja Toyota Avanza yg laris manis karna harga purna jualnya masih tinggi dan anteng. Pdhl banyak mobil pabrikan lain yg harganya hampir sama bahkan memiliki fitur lebih baik tp tetap kalah sama Avanza. Apalagi pemilik pembeli mobil rata2 warga kelas menengah yg mana harus menguras tabungan dan mengeratkan ikat pinggang agar dapat memiliki mobil idaman. Belum lagi budget yg harus dikeluarkan kl mobil dipake sehari hari. Makanya banyak rumah yg punya mobil tp hanya kepake sesekali. Jadi balik lagi pertimbangannya pada purna jualnya yg mana lebih sedikit kerugiannya maka bisa dipastikan laris manis. Meskipun banyak mobil murah dgn fitur melimpah yg beredar tetap saja kalah sama yg mobil pasaran,2025-05-28 16:14:51
"Karena mayoritas warga konoha memang semurah LCGC dengan cicilan 8 tahun dan DP paling minim 😂  Yg penting roda 4 dulu di awal  urusan service , beli bensin, bayar cicilan urusan belakangan",2025-05-28 16:14:51
Ga doyan mobil sejuta umat 😂 Mnding eropa/amerika seken jauh kenyamanan fitur keselamatan drpd sekedar kaleng konghuan 😂,2025-05-28 16:14:51
05:40 P U L A U W I N nemenin pas lagi gak tau arah,2025-05-28 16:14:51
04:44  P U L A U W I N  bikin hidup gak seserius itu,2025-05-28 16:14:51
"Kata siapa lcgc gk nyaman saya punya dua mobil yg satu xenia satunya sigra, menurut saya lebih simple nyaman ya sigra lcgc",2025-12-28 16:14:51
